Tanggal & Waktu,ID Struk,Status Pembayaran,ID / Kode Outlet,Outlet,Tipe Penjualan,Kasir,No. Hp Pelanggan,Nama Pelanggan,SKU,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Penjualan Kotor,Diskon Produk,Subtotal,Diskon Transaksi,Service Charge,Pajak,Pembulatan,Poin Ditukar,Biaya Admin,Total,Metode Pembayaran,Fee,Pembayaran,Alasan Pembatalan,Catatan Transaksi,Catatan Custom Amount,Pawoon Order No.,Grab Food No.,Partner Reff. Number,Partner Trace No & RRN,Issuer Name,Paid By,Kode Voucher
09-01-2026 11:29:26,45L23H6RSK9S,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Rina,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"61,000",Qris Gopay,0,"61,000",,,,PWN-45L23H,,,,,,
09-01-2026 11:30:10,XLUN9YZXWX2S,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,,SNACK02,Usus Goreng Crispy,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"51,000",Tunai,0,"51,000",,,,PWN-XLUN9Y,,,,,,
09-01-2026 11:30:10,XLUN9YZXWX2S,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"51,000",Tunai,0,"51,000",,,,PWN-XLUN9Y,,,,,,
09-01-2026 11:30:10,XLUN9YZXWX2S,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Nabila,,,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"51,000",Tunai,0,"51,000",,,,PWN-XLUN9Y,,,,,,
09-01-2026 11:35:41,5HE9JGXJFLF8,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Siti,,Cust_229,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"37,000",Tunai,0,"37,000",,,,PWN-5HE9JG,,,,,,
09-01-2026 11:35:41,5HE9JGXJFLF8,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Siti,,Cust_229,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"37,000",Tunai,0,"37,000",,,,PWN-5HE9JG,,,,,,
09-01-2026 11:35:41,5HE9JGXJFLF8,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Siti,,Cust_229,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"37,000",Tunai,0,"37,000",,,,PWN-5HE9JG,,,,,,
09-01-2026 11:35:45,WXO37MIFCDZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"86,000",Qris Gopay,0,"86,000",,,,PWN-WXO37M,,,,,,
09-01-2026 11:35:45,WXO37MIFCDZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"86,000",Qris Gopay,0,"86,000",,,,PWN-WXO37M,,,,,,
09-01-2026 11:35:45,WXO37MIFCDZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,SNACK06,Cah Kangkung Terasi,Makanan,2,"12,000","24,000",0,"24,000",0,0,0,0,0,0,"86,000",Qris Gopay,0,"86,000",,,,PWN-WXO37M,,,,,,
09-01-2026 11:35:45,WXO37MIFCDZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,SNACK07,Tumis Toge Ikan Asin,Makanan,1,"13,000","13,000",0,"13,000",0,0,0,0,0,0,"86,000",Qris Gopay,0,"86,000",,,,PWN-WXO37M,,,,,,
09-01-2026 11:37:41,LPZ02AO49IFZ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,SIDE001,Nasi Putih,Makanan,1,"5,000","5,000",0,"5,000",0,0,0,0,0,0,"34,000",Debit BCA,0,"34,000",,,,PWN-LPZ02A,,,,,,
09-01-2026 11:37:41,LPZ02AO49IFZ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"34,000",Debit BCA,0,"34,000",,,,PWN-LPZ02A,,,,,,
09-01-2026 11:38:02,K0N69BGFSK0V,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Budi,,,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"105,000",Tunai,0,"105,000",,,,PWN-K0N69B,GRB-6203,,,,,
09-01-2026 11:38:02,K0N69BGFSK0V,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Budi,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"105,000",Tunai,0,"105,000",,,,PWN-K0N69B,GRB-2779,,,,,
09-01-2026 11:38:02,K0N69BGFSK0V,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Budi,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"105,000",Tunai,0,"105,000",,,,PWN-K0N69B,GRB-9772,,,,,
09-01-2026 11:38:02,K0N69BGFSK0V,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Budi,,,SNACK07,Tumis Toge Ikan Asin,Makanan,2,"13,000","26,000",0,"26,000",0,0,0,0,0,0,"105,000",Tunai,0,"105,000",,,,PWN-K0N69B,GRB-2831,,,,,
09-01-2026 11:38:02,K0N69BGFSK0V,Success,OT-374333,AYAM SERAYU - PUSAT,Online Delivery,Budi,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"105,000",Tunai,0,"105,000",,,,PWN-K0N69B,GRB-5843,,,,,
09-01-2026 11:39:08,JMFUQL0V6SKW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Nabila,,Cust_163,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"86,000",Debit BCA,0,"86,000",,,,PWN-JMFUQL,GRB-8984,,,,,
09-01-2026 11:39:08,JMFUQL0V6SKW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Nabila,,Cust_163,SIDE001,Nasi Putih,Makanan,2,"5,000","10,000",0,"10,000",0,0,0,0,0,0,"86,000",Debit BCA,0,"86,000",,,,PWN-JMFUQL,GRB-5566,,,,,
09-01-2026 11:39:08,JMFUQL0V6SKW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Nabila,,Cust_163,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"86,000",Debit BCA,0,"86,000",,,,PWN-JMFUQL,GRB-3605,,,,,
09-01-2026 11:39:08,JMFUQL0V6SKW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Nabila,,Cust_163,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"86,000",Debit BCA,0,"86,000",,,,PWN-JMFUQL,GRB-9318,,,,,
09-01-2026 11:39:10,IZO57OMLCOP1,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,SNACK03,Jamur Enoki Crispy,Makanan,2,"15,000","30,000",0,"30,000",0,0,0,0,0,0,"118,000",Tunai,0,"118,000",,,,PWN-IZO57O,,,,,,
09-01-2026 11:39:10,IZO57OMLCOP1,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,DRINK07,Jus Alpukat,Minuman,2,"15,000","30,000",0,"30,000",0,0,0,0,0,0,"118,000",Tunai,0,"118,000",,,,PWN-IZO57O,,,,,,
09-01-2026 11:39:10,IZO57OMLCOP1,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"118,000",Tunai,0,"118,000",,,,PWN-IZO57O,,,,,,
09-01-2026 11:39:10,IZO57OMLCOP1,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,FOOD009,Lele Goreng Crispy,Makanan,1,"20,000","20,000",0,"20,000",0,0,0,0,0,0,"118,000",Tunai,0,"118,000",,,,PWN-IZO57O,,,,,,
09-01-2026 11:39:10,IZO57OMLCOP1,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"118,000",Tunai,0,"118,000",,,,PWN-IZO57O,,,,,,
09-01-2026 11:40:13,UNSZZMUP9N6R,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,Cust_598,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"65,000",Qris Gopay,0,"65,000",,,,PWN-UNSZZM,,,,,,
09-01-2026 11:40:13,UNSZZMUP9N6R,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,Cust_598,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"65,000",Qris Gopay,0,"65,000",,,,PWN-UNSZZM,,,,,,
09-01-2026 11:41:50,OBM6689UHOIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,Cust_388,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"79,000",Qris Gopay,0,"79,000",,,,PWN-OBM668,,,,,,
09-01-2026 11:41:50,OBM6689UHOIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,Cust_388,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"79,000",Qris Gopay,0,"79,000",,,,PWN-OBM668,,,,,,
09-01-2026 11:41:50,OBM6689UHOIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,Cust_388,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"79,000",Qris Gopay,0,"79,000",,,,PWN-OBM668,,,,,,
09-01-2026 11:41:50,OBM6689UHOIT,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,Cust_388,SNACK05,Tempe Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"79,000",Qris Gopay,0,"79,000",,,,PWN-OBM668,,,,,,
09-01-2026 11:41:58,I0OCDOMWPUJ3,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-I0OCDO,,,,,,
09-01-2026 11:41:58,I0OCDOMWPUJ3,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-I0OCDO,,,,,,
09-01-2026 11:41:58,I0OCDOMWPUJ3,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-I0OCDO,,,,,,
09-01-2026 11:42:37,1JVQ1QC7WXNK,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"31,000",Tunai,0,"31,000",,,,PWN-1JVQ1Q,,,,,,
09-01-2026 11:42:37,1JVQ1QC7WXNK,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"31,000",Tunai,0,"31,000",,,,PWN-1JVQ1Q,,,,,,
09-01-2026 11:42:47,UX1LWCTYJH2C,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Siti,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"12,000",Qris Gopay,0,"12,000",,,,PWN-UX1LWC,GRB-6812,,,,,
09-01-2026 11:42:47,UX1LWCTYJH2C,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Siti,,,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"12,000",Qris Gopay,0,"12,000",,,,PWN-UX1LWC,GRB-9018,,,,,
09-01-2026 11:42:54,698UKEDR8VGH,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"124,000",Qris Gopay,0,"124,000",,,,PWN-698UKE,,,,,,
09-01-2026 11:42:54,698UKEDR8VGH,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"124,000",Qris Gopay,0,"124,000",,,,PWN-698UKE,,,,,,
09-01-2026 11:42:54,698UKEDR8VGH,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"124,000",Qris Gopay,0,"124,000",,,,PWN-698UKE,,,,,,
09-01-2026 11:42:54,698UKEDR8VGH,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Budi,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,2,"30,000","60,000",0,"60,000",0,0,0,0,0,0,"124,000",Qris Gopay,0,"124,000",,,,PWN-698UKE,,,,,,
09-01-2026 11:44:49,3Y59VHQ0INEG,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"84,000",Tunai,0,"84,000",,,,PWN-3Y59VH,,,,,,
09-01-2026 11:44:49,3Y59VHQ0INEG,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,DRINK03,Es Jeruk Peras,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"84,000",Tunai,0,"84,000",,,,PWN-3Y59VH,,,,,,
09-01-2026 11:44:49,3Y59VHQ0INEG,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"84,000",Tunai,0,"84,000",,,,PWN-3Y59VH,,,,,,
09-01-2026 11:44:49,3Y59VHQ0INEG,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"84,000",Tunai,0,"84,000",,,,PWN-3Y59VH,,,,,,
09-01-2026 11:47:17,72MZYFT98XZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,Cust_122,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"68,000",Qris ShopeePay,0,"68,000",,,,PWN-72MZYF,,,,,,
09-01-2026 11:47:17,72MZYFT98XZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,Cust_122,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"68,000",Qris ShopeePay,0,"68,000",,,,PWN-72MZYF,,,,,,
09-01-2026 11:47:17,72MZYFT98XZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,Cust_122,SNACK06,Cah Kangkung Terasi,Makanan,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"68,000",Qris ShopeePay,0,"68,000",,,,PWN-72MZYF,,,,,,
09-01-2026 11:47:17,72MZYFT98XZJ,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,Cust_122,FOOD009,Lele Goreng Crispy,Makanan,1,"20,000","20,000",0,"20,000",0,0,0,0,0,0,"68,000",Qris ShopeePay,0,"68,000",,,,PWN-72MZYF,,,,,,
09-01-2026 11:49:44,9NVZS9WEORU4,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Rina,,Cust_936,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"69,000",Tunai,0,"69,000",,,,PWN-9NVZS9,,,,,,
09-01-2026 11:49:44,9NVZS9WEORU4,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Rina,,Cust_936,DRINK03,Es Jeruk Peras,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"69,000",Tunai,0,"69,000",,,,PWN-9NVZS9,,,,,,
09-01-2026 11:49:44,9NVZS9WEORU4,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Rina,,Cust_936,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"69,000",Tunai,0,"69,000",,,,PWN-9NVZS9,,,,,,
09-01-2026 11:49:44,9NVZS9WEORU4,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Rina,,Cust_936,SIDE001,Nasi Putih,Makanan,1,"5,000","5,000",0,"5,000",0,0,0,0,0,0,"69,000",Tunai,0,"69,000",,,,PWN-9NVZS9,,,,,,
09-01-2026 11:49:55,0VU2ZQA7FHMU,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"27,000",Tunai,0,"27,000",,,,PWN-0VU2ZQ,,,,,,
09-01-2026 11:49:55,0VU2ZQA7FHMU,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Nabila,,,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"27,000",Tunai,0,"27,000",,,,PWN-0VU2ZQ,,,,,,
09-01-2026 11:50:58,8WCIQWOFRWZG,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,Cust_814,DRINK02,Teh Manis Panas,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"60,000",Tunai,0,"60,000",,,,PWN-8WCIQW,,,,,,
09-01-2026 11:50:58,8WCIQWOFRWZG,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,Cust_814,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"60,000",Tunai,0,"60,000",,,,PWN-8WCIQW,,,,,,
09-01-2026 11:50:58,8WCIQWOFRWZG,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Rina,,Cust_814,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"60,000",Tunai,0,"60,000",,,,PWN-8WCIQW,,,,,,
09-01-2026 11:51:37,3NMWFTJWKSQG,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Rina,,,FOOD010,Nila Goreng Terbang,Makanan,2,"25,000","50,000",0,"50,000",0,0,0,0,0,0,"82,000",Qris Gopay,0,"82,000",,,,PWN-3NMWFT,,,,,,
09-01-2026 11:51:37,3NMWFTJWKSQG,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Rina,,,SNACK06,Cah Kangkung Terasi,Makanan,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"82,000",Qris Gopay,0,"82,000",,,,PWN-3NMWFT,,,,,,
09-01-2026 11:51:37,3NMWFTJWKSQG,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Rina,,,FOOD009,Lele Goreng Crispy,Makanan,1,"20,000","20,000",0,"20,000",0,0,0,0,0,0,"82,000",Qris Gopay,0,"82,000",,,,PWN-3NMWFT,,,,,,
09-01-2026 11:52:08,KGCX5GTYC4TA,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,SNACK05,Tempe Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"39,000",Qris Gopay,0,"39,000",,,,PWN-KGCX5G,,,,,,
09-01-2026 11:52:08,KGCX5GTYC4TA,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"39,000",Qris Gopay,0,"39,000",,,,PWN-KGCX5G,,,,,,
09-01-2026 11:52:08,KGCX5GTYC4TA,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,DRINK02,Teh Manis Panas,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"39,000",Qris Gopay,0,"39,000",,,,PWN-KGCX5G,,,,,,
09-01-2026 11:52:08,KGCX5GTYC4TA,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,SIDE001,Nasi Putih,Makanan,1,"5,000","5,000",0,"5,000",0,0,0,0,0,0,"39,000",Qris Gopay,0,"39,000",,,,PWN-KGCX5G,,,,,,
09-01-2026 11:52:53,GR2UQR3GK6ID,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Fikri,,Cust_945,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"65,000",Tunai,0,"65,000",,,,PWN-GR2UQR,,,,,,
09-01-2026 11:52:53,GR2UQR3GK6ID,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Fikri,,Cust_945,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"65,000",Tunai,0,"65,000",,,,PWN-GR2UQR,,,,,,
09-01-2026 11:54:24,H2QJD77K06DV,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Rina,,,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"12,000",Qris Gopay,0,"12,000",,,,PWN-H2QJD7,,,,,,
09-01-2026 11:54:43,RRGTZLPSRKZK,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Siti,,Cust_702,DRINK04,Jeruk Panas,Minuman,2,"10,000","20,000",0,"20,000",0,0,0,0,0,0,"65,000",Tunai,0,"65,000",,,,PWN-RRGTZL,,,,,,
09-01-2026 11:54:43,RRGTZLPSRKZK,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Siti,,Cust_702,SNACK03,Jamur Enoki Crispy,Makanan,1,"15,000","15,000",0,"15,000",0,0,0,0,0,0,"65,000",Tunai,0,"65,000",,,,PWN-RRGTZL,,,,,,
09-01-2026 11:54:43,RRGTZLPSRKZK,Success,OT-374333,AYAM SERAYU - PUSAT,Take Away,Siti,,Cust_702,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"65,000",Tunai,0,"65,000",,,,PWN-RRGTZL,,,,,,
09-01-2026 11:55:00,RQKG90M71JTR,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,,SNACK04,Tahu Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"16,000",Qris Gopay,0,"16,000",,,,PWN-RQKG90,GRB-6197,,,,,
09-01-2026 11:55:00,RQKG90M71JTR,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,,SNACK07,Tumis Toge Ikan Asin,Makanan,1,"13,000","13,000",0,"13,000",0,0,0,0,0,0,"16,000",Qris Gopay,0,"16,000",,,,PWN-RQKG90,GRB-4944,,,,,
09-01-2026 11:56:36,OSD606WVT7H9,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"98,000",GoFood,0,"98,000",,,,PWN-OSD606,,,,,,
09-01-2026 11:56:36,OSD606WVT7H9,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"98,000",GoFood,0,"98,000",,,,PWN-OSD606,,,,,,
09-01-2026 11:56:36,OSD606WVT7H9,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Rina,,,SNACK02,Usus Goreng Crispy,Makanan,2,"19,000","38,000",0,"38,000",0,0,0,0,0,0,"98,000",GoFood,0,"98,000",,,,PWN-OSD606,,,,,,
09-01-2026 11:58:06,KTFVBW4T5BYO,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Rina,,Cust_922,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"16,000",Qris ShopeePay,0,"16,000",,,,PWN-KTFVBW,GRB-7478,,,,,
09-01-2026 11:58:06,KTFVBW4T5BYO,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Rina,,Cust_922,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"16,000",Qris ShopeePay,0,"16,000",,,,PWN-KTFVBW,GRB-8332,,,,,
09-01-2026 11:58:06,KTFVBW4T5BYO,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Rina,,Cust_922,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"16,000",Qris ShopeePay,0,"16,000",,,,PWN-KTFVBW,GRB-7764,,,,,
09-01-2026 11:58:31,T763G1EFQOBH,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,SNACK06,Cah Kangkung Terasi,Makanan,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"89,000",Qris Gopay,0,"89,000",,,,PWN-T763G1,GRB-8560,,,,,
09-01-2026 11:58:31,T763G1EFQOBH,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"89,000",Qris Gopay,0,"89,000",,,,PWN-T763G1,GRB-8050,,,,,
09-01-2026 11:58:31,T763G1EFQOBH,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,SNACK03,Jamur Enoki Crispy,Makanan,1,"15,000","15,000",0,"15,000",0,0,0,0,0,0,"89,000",Qris Gopay,0,"89,000",,,,PWN-T763G1,GRB-9582,,,,,
09-01-2026 11:58:31,T763G1EFQOBH,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"89,000",Qris Gopay,0,"89,000",,,,PWN-T763G1,GRB-7710,,,,,
